Folder	Index	∆-ML_BH	PM6_BH	CC_BH	DFT_BH
01	0	-13.606562904198654	-23.943412969919997	38.51009796134895	39.653512729506474
01	1	17.436838862427976	103.84653732697	117.39840896520764	124.1229120590433
01	2	-1.117405189492274	9.353551773980001	9.39005717865075	11.330458956916118
01	3	1.0982142336433753	96.77408906784	87.94216332142241	95.45677897107089
01	4	10.449607068352634	37.39928669362	54.28850410677842	54.8498386980209
01	5	0.40709458765923046	40.5454668319	39.155674020323204	41.158524715778185
01	6	9.106995847512735	25.495547599229994	42.985476090339944	42.59895926373429
01	7	8.186320438049734	44.02832688581998	47.766777812707005	45.965680013090605
01	8	12.034249424643349	92.63163423385	115.49817927472759	116.93882367690094
01	9	21.6275982533989	53.45360036489001	65.16775349428644	70.83772544685053
01	10	11.205472499452299	36.65519677595	51.69064759995672	56.034686985221924
01	11	-14.004269025172107	99.87260693799998	83.22279164602514	99.19673116251943
01	12	5.0413956544944085	130.79304446894002	126.4795238787483	131.44434424332576
01	13	-1.961508703941945	131.9746019657	124.0589411224355	134.60673388815485
01	14	20.329392001149245	76.40073863909998	95.40405714148073	99.2542865567666
01	15	7.719680073088966	30.269529791900013	37.13533855046262	39.35594871241483
01	16	0.6528543296444695	52.864703385950016	56.97399203357054	55.65546432125848
01	17	16.528125261480454	35.881374439910005	51.892068418848794	53.867259870807175
01	18	19.223029773274902	79.36028460758999	101.9791302154481	107.7098791699973
01	19	-3.925506497063907	118.71377041593001	113.53991221726756	121.28462952707196
01	20	13.288453045795904	30.78583797591	52.51101375048165	51.862398264871445
01	21	4.98116955452133	-18.41628023197	106.92547879909398	109.24211224261671
01	22	-3.0989905845199246	94.23908043181002	77.6113966855919	98.11801836150698
01	23	2.077178785169963	81.34176246092	117.68640732092899	138.41629079412087
01	24	-7.998708068742417	88.94225920825001	83.12151970370905	89.23432320065331
01	25	6.9538544052047655	79.19532998989001	88.3506156761141	91.32255457225256
01	26	16.3901686432946	53.257928628389976	77.74354256084189	81.92761770714424
01	27	0.9525094924028963	73.25168280659	67.47507494632737	74.71701851443504
01	28	0.048328420729376376	82.75818599981999	82.5671518103336	84.92300492638606
01	29	10.228335508552846	69.38569357225	87.6247484816704	91.73698200617218
01	30	4.342985908384435	58.55026911908	64.13151887108688	66.32575428171549
01	31	6.717571609595325	21.360142482369994	112.05300995579455	117.7730794074887
01	32	-2.089686221210286	42.80327883774999	55.413135771872476	58.32256118033547
01	33	7.079227919806726	87.9072053031	99.1236096608045	99.84935232644784
01	34	3.363850772206206	-18.884437256780004	56.094061884447	66.7775380674866
01	35	6.808438795793336	75.38940517569002	78.62083223692025	83.47944101432222
01	36	-1.9405358872027136	26.919539725510006	14.915942321938928	21.034783162525855
01	37	7.213633278006455	60.099890110290005	67.74952502333326	64.7618816543254
01	38	-3.1532555535668507	54.78194279624	57.58032766508404	59.68868428413407
01	39	8.725602382270154	114.21967375438001	141.7859887056402	160.35660170478513
01	40	11.068470515921945	66.08271084442	77.65569206231157	79.69969954597764
01	41	-0.9076057268248405	51.51439083517	61.0823259598983	64.86268546036445
01	42	5.750704613601556	23.146112331590018	27.728038736910094	27.485322764405282
01	43	0.8767016130441334	90.67532504677999	92.04927040784969	94.97762420302024
01	44	-5.151515998790273	82.92767900263999	71.87638838283601	76.99996690126136
01	45	-6.058182119129924	58.20583382277	55.53108305099886	65.05465592243127
01	46	10.415565768373199	63.53579586571999	64.7828555428132	67.77672996706679
01	47	6.154512288572732	37.95876488243002	53.099587876786245	51.63359262724407
01	48	1.3398599879583344	62.70008038017001	62.36739461240359	65.90594904587488
01	49	9.525436952826567	124.26258501206	123.43446578696603	135.42727760766866
01	50	7.285667322517838	40.31050162789001	52.93044078745879	53.87730289279716
01	51	9.742848476802465	68.22875358624	80.53537813411094	84.41177475260338
01	52	17.465222706348868	58.086703519460016	79.27783266574261	83.17634238125174
01	53	-2.02621260471642	63.58764368719	57.58448093314655	58.099181772442535
01	54	4.538364544336218	59.84903825226999	59.61039022251498	61.36203161603771
01	55	7.396018312545493	39.69702172954999	58.16860661190003	60.84203138190787
01	56	16.02653607528191	60.06080188479004	60.23741839959985	67.8494848004193
01	57	-23.365723215480102	86.19482739796001	76.8966632936208	93.001484948094
01	58	2.7676565521978773	32.8772794248	40.662127312796656	40.97414820804261
01	59	21.46362198580755	49.74589422988002	134.02994849393144	146.28131681928062
01	60	2.2029101065709256	43.149884164750006	44.93269697675714	49.80562196089886
01	61	0.19436431833310053	62.28763618367	70.45618516247487	71.93010413722368
01	62	19.75595052645076	66.08883120728001	90.12288735067705	96.08571659063455
01	63	2.1910576051741373	25.597919546509985	28.781868826772552	33.347470420994796
01	64	10.16136110923253	27.03135049916	37.70683377428213	36.38223643315723
01	65	-0.9441550129849929	30.933739058060002	31.996613632974913	29.267459892027546
01	66	17.680133747897344	59.27005976642002	65.28507812911994	66.49404811768909
01	67	14.736392487102421	46.717017971630014	55.09946832834976	58.4413617127866
01	68	8.403296509815846	-0.29714430868000363	8.643112321617082	7.01979561225744
01	69	-8.422066912840819	90.24926108274	74.81389966141433	77.2640303488588
01	70	0.07557166804326698	36.23672907237	41.34329787088791	43.55330232498818
01	71	10.896848256670637	98.72105628431999	120.6816446443263	119.72708942284225
01	72	19.15697406520485	44.450754145930006	67.5479404720827	67.57564814345096
01	73	9.73912601225311	44.70046910158	56.42519795973203	57.65151205120492
01	74	7.481931447720854	35.97946628414999	44.62818009837065	44.95955370090087
01	75	-13.47405811471981	48.53343743321	34.00714591424912	42.579968612641096
01	76	2.3431844346341677	111.26634731062	107.38995761037222	126.54086356665357
01	77	10.724247359030414	20.706262193319972	30.461945329327136	32.32465262938058
01	78	2.403974228189327	72.21742450249002	133.96890398551477	137.9975417475507
01	79	9.4917227376136	29.728308917619998	45.47385328047676	46.81947063206462
01	80	8.366436060867272	15.537154540050004	19.285583918361226	20.67884047710686
01	81	-1.4124101711786352	46.482135786860006	43.32116669334937	42.22673097078223
01	82	9.000873811513884	31.70351190005998	40.49265967702377	44.13904687890317
01	83	15.673144274856895	36.175649972630005	60.0347522921511	59.89528688718565
01	84	9.382183144101873	32.68016407596	30.0104152134154	31.353057708824053
01	85	-3.779609821300255	162.48308649731	159.80899987946032	167.48847790321452
01	86	3.8469166823197156	40.159600322649986	55.85238365246914	54.504713880771305
01	87	-2.4265335500822403	21.230863076970003	41.804873314802535	45.01253611862194
01	88	1.0015661122160964	34.88045066676	49.951267687021755	51.29876219580183
01	89	4.56727158286958	25.16563144555998	39.84896999967168	41.652620640874375
01	90	11.863685897173127	26.253577830949997	42.47733607713599	44.91622918806388
01	91	19.276686333003454	28.276117922819996	61.27827442722628	61.36246516092797
01	92	12.243140188074904	61.19020023793	53.795854100055294	66.6419192206813
01	93	14.03753396475804	73.79330955270999	74.80989859526744	82.38360549503705
01	94	10.725940977659775	55.04866516564	70.01594335705158	84.86081198521424
01	95	20.95717184158275	49.58830295755001	68.9063312561484	71.79403329678462
01	96	18.61983853954007	111.01806443686002	119.2449943900574	123.9783501951897
01	97	5.057263137336122	56.64240857682001	61.42906042795221	61.75791578022472
01	98	19.557499293005094	43.2867851976	58.72152858687332	58.32132511609234
01	99	12.79543853944051	26.654214846650007	41.19928485652781	39.834151065326296
01	100	24.19614003643801	31.365107029099995	57.02670694486005	55.17585986567428
01	101	-6.9123076276737265	92.5174943093	86.64093820238486	98.16997918137349
01	102	5.458996813424164	43.76735359879001	28.936851911334088	32.311844605515944
01	103	-15.175988294824492	46.50938685238999	31.322209142905194	30.393216929020127
01	104	10.687824013497448	41.3320971918	41.78894745736034	41.62561171481502
01	105	-3.1378981655288953	18.566983213470024	20.43021168987616	21.01472017954802
01	106	-3.338067285279976	42.16246946682	52.04206343070837	56.00881496153306
01	107	13.232650942576583	56.625108289639996	65.48256937062251	67.39162907973514
01	108	4.91006242815638	35.73017103688001	25.563381236599525	27.66089000829379
01	109	11.203690960479435	17.68818766063	29.54331207170617	30.812242706422694
01	110	6.286174324224703	77.76157849073	89.12918625149177	96.86386515153572
01	111	-7.0954660041606985	58.31413703353	113.0013202855771	132.55397248684312
01	112	10.701564716990106	79.70879015275	87.6669222555065	89.02079540933482
01	113	5.873500183341093	37.586259858640005	45.31591378862504	46.69167634859332
01	114	-6.179942997463513	-53.42209225722	28.51757938240189	29.70114548347192
01	115	21.908187514229212	8.963536608819993	85.13030396870454	83.21899120969465
