Folder	Index	∆-ML_BH	R2S_BH	CC_BH	DFT_BH
01	0	1.6503284180354285	37.52289081152412	38.51009796134895	39.653512729506474
01	1	8.856969889328383	108.39064846845577	117.39840896520764	124.1229120590433
01	2	4.327044078403873	5.321288838487817	9.39005717865075	11.330458956916118
01	3	8.431026260848	76.61059744126396	87.94216332142241	95.45677897107089
01	4	4.86902521780803	52.01506142292055	56.94705229016836	54.75875967348111
01	5	8.879823168893722	78.06145320995711	88.1487866792595	91.21802412474062
01	6	5.060392024993149	49.618402044230606	54.28850410677842	54.8498386980209
01	7	7.968515161366838	29.899875095346943	39.155674020323204	41.158524715778185
01	8	7.929469400914371	32.99792252318002	42.985476090339944	42.59895926373429
01	9	12.554425758852005	36.22673678441788	47.766777812707005	45.965680013090605
01	10	7.517570126949465	104.67463810334448	115.49817927472759	116.93882367690094
01	11	2.7655788707926092	60.732462127751205	65.16775349428644	70.83772544685053
01	12	7.224020538352647	106.15632860144251	116.49569464684464	124.67091283790069
01	13	7.478911671865006	40.627065520500764	51.69064759995672	56.034686985221924
01	14	3.565655576242534	81.04734625670244	83.22279164602514	99.19673116251943
01	15	8.443721715587913	113.84494104766054	126.4795238787483	131.44434424332576
01	16	7.883916808799711	114.3093137787364	124.0589411224355	134.60673388815485
01	17	6.786323719169502	88.51938917889493	95.40405714148073	99.2542865567666
01	18	7.132813617377849	30.642323076928733	37.13533855046262	39.35594871241483
01	19	10.569795208523232	43.98508078002487	56.97399203357054	55.65546432125848
01	20	10.357463564084867	40.818404113844736	51.892068418848794	53.867259870807175
01	21	4.02130140769134	30.089537161315093	36.44165745409555	40.57058476423845
01	22	8.222092557929273	97.5035514566116	101.9791302154481	107.7098791699973
01	23	6.940863166098325	75.88067152840085	84.99497568921652	88.68855471687857
01	24	3.694969605038011	108.00603647215758	113.53991221726756	121.28462952707196
01	25	9.757739975766583	40.21202466660179	52.51101375048165	51.862398264871445
01	26	7.679600240695663	116.62443212114158	125.4946182067506	134.1228032077779
01	27	-0.9530500216828273	81.74883807988954	77.6113966855919	98.11801836150698
01	28	6.629465420045335	108.5972418471938	117.68640732092899	138.41629079412087
01	29	3.1860369809978124	73.63105767246452	83.12151970370905	89.23432320065331
01	30	-2.471214476084242	89.06809100904502	88.3506156761141	91.32255457225256
01	31	6.079381898959838	71.40656636105268	77.74354256084189	81.92761770714424
01	32	11.118793913066895	54.85264751559589	67.47507494632737	74.71701851443504
01	33	9.821648880504682	71.92896262268187	82.5671518103336	84.92300492638606
